movieId,name,genres,year.x,budget,company,country,director,genre,gross,rating,released,runtime,score,star,votes,writer,year.y,Drama,Romance,Thriller,Comedy,Adventure,Children,Action,Fantasy,Horror,Crime,Sci-Fi,Mystery,Western,War,IMAX,Animation,Musical,Film-Noir,(no genres listed),Mean Rating,Var Rating,Mean Count,PCA 1,PCA 2,PCA 3,PCA 4,PCA 5,PCA 6,PCA 7,PCA 8,PCA 9,PCA 10,PCA 11,PCA 12,PCA 13
78,The Crossing Guard,Action|Crime|Drama|Thriller,1995,9000000,Miramax,USA,Sean Penn,Drama,832910,R,11/16/95,111,6.3,Jack Nicholson,11262,Sean Penn,1995,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.17017134,0.853910805,588.9672897,-0.127596783,-0.753796971,0.603363738,0.799509049,-0.181589517,-0.540355632,-0.054141565,0.319675001,0.492424161,-0.502608763,-0.040141206,0.397389716,0.239573363
79,The Juror,Drama|Thriller,1996,44000000,Columbia Pictures Corporation,USA,Brian Gibson,Drama,22754725,R,2/2/96,118,5.6,Demi Moore,14796,George Dawes Green,1996,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.160463649,0.942662182,268.780634,1.146407767,-0.069984964,0.500282455,1.356418926,-1.105633284,0.520421285,-0.729344704,-0.039751224,0.185789163,-0.4179009,0.021106325,-0.048877339,-0.023676097
80,The White Balloon,Children|Drama,1995,150000,Ferdos Films,Iran,Jafar Panahi,Drama,474047,UNRATED,11/27/95,85,7.8,Aida Mohammadkhani,5258,Abbas Kiarostami,1995,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.728026534,1.130226498,635.9502488,-0.052343666,-1.403390267,-0.339240596,-0.438571858,-0.374679711,0.305586395,0.241964488,-0.107017244,0.528663582,-0.606888831,0.202981699,0.03595194,-0.583269504
81,Things to Do in Denver When You're Dead,Crime|Drama|Romance,1995,7000000,Miramax,USA,Gary Fleder,Crime,529766,R,12/1/95,115,6.8,Andy Garcia,23358,Scott Rosenberg,1995,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.268483618,1.011422323,489.1122064,-1.076416905,0.819533298,1.06597726,1.566024022,0.49214552,0.421876651,-0.407900098,0.685245431,1.440027333,-0.955621782,-0.456504224,-0.565046722,-0.007385708
86,White Squall,Action|Adventure|Drama,1996,38000000,Hollywood Pictures,USA,Ridley Scott,Adventure,10300000,PG-13,2/2/96,129,6.6,Jeff Bridges,18875,Charles Gieg Jr.,1996,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.486756405,0.854439118,356.4652627,0.469979235,0.362684471,-1.350964929,0.262590058,-0.184679243,-0.821256047,0.242020138,-0.241032016,0.487647374,-0.433141777,-0.284342249,-0.675726535,-0.836369676
89,Nick of Time,Action|Thriller,1995,33000000,Paramount Pictures,USA,John Badham,Action,8169363,R,11/22/95,90,6.3,Johnny Depp,34436,Patrick Sheane Duncan,1995,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.133562625,0.781037791,618.2808828,0.906399567,0.958350774,0.454247447,1.320467474,-1.179620729,0.833055586,-0.859178993,0.04726709,0.003671057,-0.49899233,-0.122964683,0.102631356,0.016377831
92,Mary Reilly,Drama|Horror|Thriller,1996,47000000,NFH Productions,USA,Stephen Frears,Drama,5600000,R,2/23/96,108,5.8,Julia Roberts,12455,Valerie Martin,1996,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.851949634,1.016369623,476.6035743,1.024845409,-0.582009989,0.361421956,0.106653847,-0.662767902,-0.039408979,-0.165220078,-0.431446721,0.003128276,-0.0160554,0.215919725,-0.34624216,0.098230449
93,Vampire in Brooklyn,Comedy|Horror|Romance,1995,20000000,Eddie Murphy Productions,USA,Wes Craven,Comedy,19751736,R,10/27/95,100,4.5,Eddie Murphy,18359,Eddie Murphy,1995,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.510994045,1.134159552,577.9147962,2.072283433,-0.139528083,0.339943347,0.069255914,0.340468718,-0.071231851,0.356197848,-0.39314025,-0.144913269,0.281665186,-0.460632452,-0.274460329,0.583816951
95,Broken Arrow,Action|Adventure|Thriller,1996,50000000,Twentieth Century Fox Film Corporation,USA,John Woo,Action,70770147,R,2/9/96,108,6,John Travolta,81083,Graham Yost,1996,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.109548497,0.920686506,279.4071266,1.545170659,1.316845487,0.139487654,0.328264823,-0.593107292,0.178055618,0.357482351,0.840562121,0.661934628,0.124094292,-0.612514969,0.296024483,-0.007358423
100,City Hall,Drama|Thriller,1996,40000000,Castle Rock Entertainment,USA,Harold Becker,Drama,20200000,R,2/16/96,111,6.2,Al Pacino,17531,Ken Lipper,1996,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.230622332,0.649104759,340.3201528,0.092200127,0.193148628,0.157635957,1.400272527,-0.94287519,0.323589869,-0.301219909,0.427022227,-0.117021469,-0.515112673,0.281217471,-0.107883509,-0.427220359
101,Bottle Rocket,Adventure|Comedy|Crime|Romance,1996,7000000,Columbia Pictures Corporation,USA,Wes Anderson,Comedy,560069,R,2/21/96,91,7.1,Luke Wilson,58644,Owen Wilson,1996,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.773268726,0.789353954,617.3918837,-1.815914946,-0.312363535,0.143908274,0.294677535,2.187162128,1.034880367,-0.548242371,0.56724654,0.241271421,-0.80957174,-0.500350587,-0.938907802,0.101066403
103,Unforgettable,Mystery|Sci-Fi|Thriller,1996,18000000,Dino De Laurentiis Company,USA,John Dahl,Drama,2780278,R,2/23/96,117,6,Ray Liotta,4227,Bill Geddie,1996,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.270471464,0.936718403,450.0033085,0.926198497,0.148203819,0.584467098,0.92243612,-1.019900711,0.602278534,-1.076151333,-0.43664706,-0.074942881,-0.450864941,-0.045393313,-0.198613581,0.045938991
104,Happy Gilmore,Comedy,1996,12000000,Universal Pictures,USA,Dennis Dugan,Comedy,38624000,PG-13,2/16/96,92,7,Adam Sandler,166846,Tim Herlihy,1996,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.39427788,1.159886792,355.5324763,1.218930734,0.914908583,-0.377207053,0.383303932,1.830411265,0.719653945,0.473329963,0.684823867,-0.650441828,-0.046142293,-0.122538632,-0.399792862,0.605501606
105,The Bridges of Madison County,Drama|Romance,1995,24000000,Warner Bros.,USA,Clint Eastwood,Drama,71516617,PG-13,6/2/95,135,7.6,Clint Eastwood,58975,Richard LaGravenese,1995,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.328784119,1.308491617,311.6015597,-0.005878773,-0.992574035,-1.843418749,-0.062816875,-0.290357185,-0.641128405,-0.996982036,-0.539544914,0.506401609,0.926408051,-0.61895166,0.379019741,0.917313481
110,Braveheart,Action|Drama|War,1995,72000000,Icon Entertainment International,USA,Mel Gibson,Biography,75600000,R,5/24/95,178,8.4,Mel Gibson,807256,Randall Wallace,1995,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4.008480735,0.943428992,234.4234699,-3.561927027,3.791745117,-2.568878777,0.1056696,-0.738761753,-1.270183435,1.946401292,-0.042259493,0.345608558,1.634293783,-0.162533762,-1.005287494,1.154015902
112,Rumble in the Bronx,Action|Adventure|Comedy|Crime,1995,7500000,Golden Harvest Company,Hong Kong,Stanley Tong,Action,32392047,R,2/23/96,104,6.7,Jackie Chan,32513,Edward Tang,1995,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.398412462,0.916333943,304.3701275,1.004370872,0.828057714,0.344801652,0.416628207,0.081100333,0.549190394,0.798401966,0.843056939,1.310489387,-0.017595273,-0.296069165,-0.160013538,0.122440957
113,Before and After,Drama|Mystery,1996,35000000,Caravan Pictures,USA,Barbet Schroeder,Crime,8797839,PG-13,2/23/96,108,6.1,Meryl Streep,7142,Rosellen Brown,1996,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.125215889,0.82527545,458.8445596,1.029957329,-0.518476091,-0.081025781,0.716093294,-0.555464975,-0.368738672,-0.264937741,-0.053009673,-0.091574371,-0.233403671,0.166183575,0.067772234,0.044977264
118,If Lucy Fell,Comedy|Romance,1996,5000000,Motion Picture Corporation of America (MPCA),USA,Eric Schaeffer,Comedy,4635344,R,3/8/96,92,4.9,Sarah Jessica Parker,3510,Eric Schaeffer,1996,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.011469839,1.119553705,472.8674596,1.016325461,-0.580622795,-0.351186931,0.177981062,0.6793848,-0.093843931,-0.979530337,0.071144843,0.148635061,0.413285004,-0.261146732,-0.127448641,0.197956631
122,Boomerang,Comedy|Romance,1992,40000000,Paramount Pictures,USA,Reginald Hudlin,Comedy,70100000,R,7/1/92,117,5.4,Eddie Murphy,21723,Eddie Murphy,1992,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.862026862,0.903406247,459.3619048,1.317339427,-0.372595158,-0.424897568,0.438379112,0.707617459,0.382560455,-0.164736316,0.246264104,-0.210244543,0.498350931,-0.352007654,-0.099205474,0.247491295
125,Flirting with Disaster,Comedy,1996,7000000,Miramax,USA,David O. Russell,Comedy,14891000,R,4/12/96,92,6.8,Ben Stiller,15795,David O. Russell,1996,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.73973906,0.873722172,561.3286219,-1.26752411,0.007663719,0.228375669,0.333899092,1.896216464,1.115487888,-0.013985692,0.666083477,-0.849558988,-0.265187502,0.261764963,-0.42691668,0.49449284
132,Jade,Thriller,1995,50000000,Paramount Pictures,USA,William Friedkin,Crime,9795017,R,10/13/95,95,5.2,David Caruso,9815,Joe Eszterhas,1995,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.769457014,0.982701833,483.4719457,0.756898048,0.121671604,1.156634568,1.181610466,-0.710450186,0.16435208,-0.963079353,0.11980825,0.051557176,0.824897325,0.504268851,0.686043596,-0.291857438
135,Down Periscope,Comedy,1996,31000000,Twentieth Century Fox Film Corporation,USA,David S. Ward,Comedy,25785603,PG-13,3/1/96,92,6,Kelsey Grammer,18045,Hugh Wilson,1996,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.999095257,1.156733928,294.9342122,1.959877632,0.137310038,-0.218624701,0.076292208,0.453058458,0.994286336,0.315222873,0.61408762,-0.694181784,-0.164809492,-0.103026698,-0.206646176,0.401619539
141,The Birdcage,Comedy,1996,31000000,United Artists,USA,Mike Nichols,Comedy,124060553,R,3/8/96,117,7,Robin Williams,66577,Jean Poiret,1996,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.520947736,0.95993944,272.037633,0.414960558,-0.534354843,-0.835116223,0.487659365,0.807869125,0.322954279,0.15027272,0.219633512,-0.868935685,0.733087649,0.413637246,0.341441475,0.405037517
144,The Brothers McMullen,Comedy,1995,25000,Brothers McMullen Productions,USA,Edward Burns,Comedy,10246600,R,8/9/95,98,6.6,Jack Mulcahy,6598,Edward Burns,1995,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.465668449,0.893825371,443.6098396,0.068898468,-0.421320383,-0.890776948,0.403820438,0.289686986,-0.250422727,-0.753687102,0.004964424,0.264165102,0.039938887,-0.442041031,-0.347152233,0.265111456
145,Bad Boys,Action|Comedy|Crime|Drama|Thriller,1995,19000000,Don Simpson/Jerry Bruckheimer Films,USA,Michael Bay,Action,65807024,R,4/7/95,119,6.8,Will Smith,186965,George Gallo,1995,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.27524313,0.979327658,397.2841198,1.320992684,1.740457614,0.181350503,1.100822224,0.305435748,0.877057526,0.296449479,1.028602686,1.034424709,-0.028308727,-0.346296953,0.219725419,0.360918342
148,An Awfully Big Adventure,Drama,1995,4000000,British Broadcasting Corporation (BBC),UK,Mike Newell,Comedy,258195,R,7/21/95,112,6,Hugh Grant,2273,Beryl Bainbridge,1995,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.907754011,1.100717194,676.9919786,0.386102947,-1.011926513,0.332340545,-0.084775057,0.001876016,-0.185087533,-0.200852739,0.103611455,-0.039923989,0.149242319,0.304694584,-0.091168236,-0.029978745
149,Amateur,Crime|Drama|Thriller,1994,2300000,American Playhouse,USA,Hal Hartley,Comedy,856422,R,5/19/95,105,7,Isabelle Huppert,4804,Hal Hartley,1994,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.687280702,0.95501806,528.3008772,-0.780134074,-0.990057399,0.948925304,-0.071093425,0.669869359,0.707201386,-0.903027418,0.854382176,0.543700295,-0.612970924,-0.01383786,-0.590345472,-0.030206525
150,Apollo 13,Adventure|Drama|IMAX,1995,52000000,Universal Pictures,USA,Ron Howard,Adventure,173837933,PG,6/30/95,140,7.6,Tom Hanks,224635,Jim Lovell,1995,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3.88430069,0.731895898,230.0717804,-1.118595225,2.369274991,-2.250590522,-0.617416346,-1.575952987,-0.736446014,0.046755657,-0.305254565,-1.608314284,-0.691324578,-0.71364724,-0.408888407,-0.181764823
151,Rob Roy,Action|Drama|Romance|War,1995,28000000,United Artists,USA,Michael Caton-Jones,Adventure,31600000,R,4/14/95,139,6.9,Liam Neeson,36234,Alan Sharp,1995,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3.523970588,0.900962246,324.0011029,-0.608464691,0.673344346,-0.967644433,0.419199396,-1.147278793,-0.265800478,1.060600046,-0.027455403,0.372283883,0.927998029,-0.123407463,-0.477804192,0.323186961
153,Batman Forever,Action|Adventure|Comedy|Crime,1995,100000000,Warner Bros.,USA,Joel Schumacher,Action,184031112,PG-13,6/16/95,121,5.4,Val Kilmer,203965,Bob Kane,1995,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.902062256,0.924670228,262.2136,1.700216788,1.186991268,0.443890325,-0.301139672,-0.074084647,-0.099640477,0.470085009,0.468641693,1.030240375,0.459877117,0.224373045,0.934116577,0.144648707
155,Beyond Rangoon,Adventure|Drama|War,1995,23000000,Castle Rock Entertainment,UK,John Boorman,Action,5750110,R,8/25/95,100,6.6,Patricia Arquette,4306,Alex Lasker,1995,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3.395533687,0.994002764,498.7903104,0.75283575,-0.506511859,-0.761247299,0.359363525,-1.104970579,-0.490591461,0.57077829,0.20960797,-0.349041751,-0.361019497,0.143003756,-0.581436236,0.027026529
156,Blue in the Face,Comedy|Drama,1995,2000000,Miramax,USA,Paul Auster,Comedy,1275999,R,10/13/95,83,6.7,Harvey Keitel,8035,Paul Auster,1995,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.532726238,0.944401049,435.0540694,0.317398033,-0.934053736,-0.031814074,0.162533583,0.433781267,-0.00587063,-0.250372636,0.407326312,0.264258726,-0.420187959,-0.227260385,-0.296172501,-0.071258213
157,Canadian Bacon,Comedy|War,1995,11000000,Dog Eat Dog Films,USA,Michael Moore,Comedy,178104,PG,9/22/95,91,5.9,John Candy,14286,Michael Moore,1995,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2.793533237,1.090442445,603.8937861,1.167300254,-0.195301042,0.187623893,0.275992129,0.646850581,0.61097624,0.728025909,1.006316093,-1.515150687,-0.040465631,0.683964921,-0.516436396,0.211890571
158,Casper,Adventure|Children,1995,50000000,Universal Pictures,USA,Brad Silberling,Comedy,100328194,PG,5/26/95,100,6,Bill Pullman,94596,Joseph Oriolo,1995,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.890463593,1.105323854,323.5513983,1.754465157,0.45243756,-1.304467651,-0.744930239,0.363609755,0.186635513,-0.118008174,-1.363479624,0.565309416,-0.517361787,0.2255092,0.945487086,0.163742069
159,Clockers,Crime|Drama|Mystery,1995,25000000,Universal Pictures,USA,Spike Lee,Crime,13040603,R,9/13/95,128,6.9,Harvey Keitel,17650,Richard Price,1995,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.414043584,0.735442585,562.8438257,-1.05647909,-0.305452505,0.887141523,1.368380355,0.007176079,-0.276342767,0.152909124,0.384140539,0.943745399,-1.01248843,-0.045596897,0.043167073,-0.412802262
160,Congo,Action|Adventure|Mystery|Sci-Fi,1995,50000000,Paramount Pictures,USA,Frank Marshall,Action,81022101,PG-13,6/9/95,109,5.1,Laura Linney,36705,Michael Crichton,1995,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.606033135,1.059720383,328.6355111,2.144035579,0.820320772,0.127566994,-0.437929605,-0.536258529,-0.310611212,0.241015158,0.189469708,-0.430977256,0.20449079,0.059893971,0.636966453,0.141338648
161,Crimson Tide,Drama|Thriller|War,1995,53000000,Hollywood Pictures,USA,Tony Scott,Action,91400000,R,5/12/95,116,7.3,Gene Hackman,86579,Michael Schiffer,1995,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3.745193038,0.686153978,260.9447864,-0.549378497,1.885704978,-0.780061592,0.88038376,-2.05902226,0.035689462,0.462474756,0.660481155,-1.29711166,-0.043440349,-0.159731921,0.088023214,-0.252537926
163,Desperado,Action|Romance|Western,1995,7000000,Columbia Pictures Corporation,USA,Robert Rodriguez,Action,25625110,R,8/25/95,104,7.2,Antonio Banderas,147918,Robert Rodriguez,1995,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.431321722,0.919814069,377.5884546,-0.094790032,1.859518857,1.469901907,1.241130429,0.749961764,0.398801379,0.900491443,1.112671887,1.858435202,0.358833786,-0.199375925,-0.098106242,0.198119245
164,Devil in a Blue Dress,Crime|Film-Noir|Mystery|Thriller,1995,27000000,TriStar Pictures,USA,Carl Franklin,Crime,16030096,R,9/29/95,102,6.7,Denzel Washington,14406,Walter Mosley,1995,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3.460286458,0.699420973,464.8680556,-1.04719797,0.302721119,0.794191185,1.28489488,-0.604795177,1.447877365,-0.60452546,-0.367186888,0.374630851,-0.353145965,-0.003336699,-0.278936463,-0.687290881
168,First Knight,Action|Drama|Romance,1995,55000000,Columbia Pictures Corporation,USA,Jerry Zucker,Action,37600435,PG-13,7/7/95,134,5.9,Sean Connery,59052,Lorne Cameron,1995,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.063582133,1.234989394,324.5293176,1.495372026,0.555330885,-1.227474469,-0.291668311,-0.999937975,-0.04521078,-0.146423788,-0.083789854,0.370574573,1.362304394,-0.126432056,-0.490112549,0.49718463
170,Hackers,Action|Adventure|Crime|Thriller,1995,20000000,United Artists,USA,Iain Softley,Comedy,7564000,PG-13,9/15/95,107,6.2,Jonny Lee Miller,57821,Rafael Moreu,1995,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.220649676,1.089535941,415.825047,1.936381368,1.152028344,0.104101407,-0.697924587,0.189898101,-0.327435545,-0.529995235,0.576164201,-0.257396341,0.05019905,-0.537976114,-0.17587566,-1.388358662
172,Johnny Mnemonic,Action|Sci-Fi|Thriller,1995,25000000,TriStar Pictures,Canada,Robert Longo,Action,19076000,R,5/26/95,100,5.6,Keanu Reeves,58885,William Gibson,1995,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.752074976,1.091932126,364.0758058,1.711259262,1.416138551,0.907093988,-1.963581361,-0.95515879,-0.781008633,-0.731911354,1.20073225,-0.738356037,-0.564846596,-0.247852195,0.061904894,-0.663910373
173,Judge Dredd,Action|Crime|Sci-Fi,1995,70000000,Hollywood Pictures,USA,Danny Cannon,Action,34693481,R,6/30/95,96,5.5,Sylvester Stallone,95091,John Wagner,1995,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.539373066,1.096187558,368.4148036,2.055654253,2.494652394,0.798500336,-1.537234667,-0.482824952,-0.407906927,0.160650165,1.489653729,0.111690538,-0.110126855,-0.388299858,0.963537962,-0.534873816
175,Kids,Drama,1995,1500000,Guys Upstairs,USA,Larry Clark,Drama,7417210,UNRATED,9/1/95,91,7,Leo Fitzpatrick,63097,Harmony Korine,1995,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.523517206,1.168505994,483.3174823,-0.824954216,-0.857298966,1.164821586,0.816027413,1.203604892,-1.451887635,0.195592829,0.271503194,0.510453886,0.295987362,0.547407403,0.554443761,-1.892988094
176,Living in Oblivion,Comedy,1995,500000,JDI Productions,USA,Tom DiCillo,Comedy,1148752,R,7/21/95,90,7.6,Steve Buscemi,13615,Tom DiCillo,1995,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.84694288,0.761775359,593.4098954,-0.906288434,-0.336618284,0.296094463,-0.045785961,1.028386651,0.35034821,-0.158758612,0.336485941,-0.405238122,-0.325473507,0.049865326,-0.511490451,0.10559029
177,Lord of Illusions,Horror,1995,12000000,Seraphim Films,USA,Clive Barker,Horror,13293081,R,8/25/95,109,6,Scott Bakula,11887,Clive Barker,1995,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.894190871,1.071199117,491.4049793,0.758247643,0.353275337,1.805694793,-0.436359798,-0.033198055,-0.303506018,0.293252496,-1.579832852,0.214990728,0.219777257,0.081066607,-0.854934803,0.159983382
180,Mallrats,Comedy|Romance,1995,6000000,Gramercy Pictures (I),USA,Kevin Smith,Comedy,2122561,R,10/20/95,94,7.2,Shannen Doherty,103484,Kevin Smith,1995,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.569651486,0.992860489,500.7215997,0.322910669,0.813134311,0.127057627,0.342087635,2.601220281,0.270877057,0.196515591,0.782270107,-0.373316396,0.234981413,-0.062212012,-0.79999172,-0.329486904
